Tweet,Sentiment,Sentiment_Expression
"الايام معها وكالة زادي ، وشربي. مانيب قانط . . لو ان الحال يرثاله. -. والله مادري .. وش اللي كاتبه ربي. لكن ، عساني ما ادنق راسي إلا له !",negative,explicit
يقدم لنا #آل_سعود الدلائل تلو الدلائل على أنهم أكثر خطراً و أشد لؤماً من بني صهيون. #السعودية #الرياض #قطر #الدوحة #الحجاز #العوامية #العرب,very_negative,explicit
#كلام_الناس محمد عبيد يعتبر ان ما جرى اليوم هو اخطر من 5 ايار (قرارات الحكومة اللبنانية عام 2007 حول امن المطار وخط… https://t.co/W8u3tlpEvG,negative,implicit
"@YZaatreh لاننا نقتل بدوافع دينية فطبيعي أن تُنسب لدين فاعلها، ومثل هذه الحادثة ليست كذلك فطبيعي أن لا تُنسب لدين ف… https://t.co/GJPwfvbg37",negative,explicit
الى كل من يغرر أقول لهم هذا لبنان المقاوم وشعب عنيد ويوحد رئيس مؤتمن وقوي واستقالة الخرير من الرياض لم تحرك فينا شي… https://t.co/eBk3dIYF0l,neutral,none
#كلام_الناس أستاذ محمد عبيد يعتبر ان ما جرى اليوم هو اخطر من 5 ايار وهو على مستوى القرار 1559 وهذا يعني ان السعودية… https://t.co/F1uxwzkeEv,negative,explicit
احد اهالي مدينة الحمزة الغربي #المدحتية جنوب بابل . يروي لكم قصة زوار من الكوت حين اخرج عائلته واعطاهم مفاتيح بيته… https://t.co/PDcvg89HK0,neutral,none
"رقي الروح أن يكون الإنسان متذوقًا للحرف، للجمال، لديه حس عالٍ من الالتزام والانضباط، يسمو بنفسه عن كل ما يخدش شفافي… https://t.co/JHslenMUpx",positive,explicit
وللجمال ملامح أخرى تتجلى في ايجابيتك في التعامل مع الناس.. في نهوضك كلما تعثرت في مسالك الحياة.. في يقينك ان الله سيخلق من بعد الشدة فرجا...,very_positive,explicit
مجلس الوزراء يصوّت على تخصيص قطعة ارض الى مؤسسة البيت العراقي للابداع من دون بدل لغرض رعاية الايتام.. الف مبروك هشام الذهبي,very_positive,explicit
ابتسم حين يضيق عليك الأمر واستبشر فــ رب الخير لا يأتي إلا بالخير !. ودائمـاً فى الغـيب شئ جميل يستحق الصبر .. #مساء_الخَـير الخير🌹,positive,explicit
فوز اللويزة على الهومنتمن بنتيجة 92-91 في إطار المرحلة السادسة من بطولة لبنان ل #كرة_السلة,neutral,none
هل يوجد دوله بها مليشيات مسلحه ترسل . للدول الأخرى.هل تكلم عن تدخلاته في . اليمن سوريا العراق وخلايا ارهابيه. وتجسس في دول أخرى. #السيد_نصرالله,very_negative,explicit
"لبّيه ، يالي ما يساويك مخلوق . يا أللي تغار شفاه من ريق فمه . .. عاشق بديت وجيتك الحين معشوق. كاس الهوى ما يذبحك غي… https://t.co/FpoiraRvVv",very_positive,explicit
طلعت الماده يلي لهل ما بعرف كيف قدمتا و ما كنت دارسه قسم كامل ٨٣ ! الحمدلله يا ربي الحمدلله😭😭😭😭😭,positive,explicit
"@NadaAH60343934 انا اقصد على ذوول اللي بمقدمة الصورة اللي لابسين شيلات الوان مووو ابو الغترة , هاي يسمونها شيلة فار… https://t.co/jIJlmBmP84",negative,explicit
أكل أعرابي عند أمير وكان شرهاً... فقال الأمير : مالك تأكل الخروف كأن أمه نطحتك ؟. فرد الإعرابي : ومالك تشفق عليه كأن أمه أرضعتك؟,neutral,none
نفس النتائج التي وصل لها #العراق سيصل لها #لبنان إذا قبل #عون القيام بدور قائم مقام . خاميني في العراق نور المالكي .,negative,explicit
@PalestineHuda @Q3sk للمره المليون اقولك ما اكلك 😂 + انت شاطره بس تتابعي مسلسلات من عندها مالت ابيض واسود مدري شسمه 😂🚶,negative,implicit
"صباح الخير . والله كنت طفشانة ومتأزمة من الدوام الى ما دكتورتنا ""الاردنية"" جات تحضّرتنا ؛ نادت على اسم وحدة: حنان مِ… https://t.co/Xtj4b75nHL",negative,explicit
انو انا لاحظت الصور الي بموبايلي كلّا صور ولاد اخواتي و صورني انا بينعدو عالاصابع 😕😕,negative,explicit
الصبر هو وحده الذي يمنح الانسان الدواء الذي من خلاله. يستطيع الاستمرار في هذه الحياة والتقدم نحو الامام بدل. التقوقع… https://t.co/jmeWGTjSOH,positive,explicit
@Akhbaar24 في حال طلب خدمة التحكيم لأدوات البحث أدوات الدراسة فسيتم إرسال الأوراق بعد تحكيمها لإيميلكم خلال خمسة أي… https://t.co/eyYWoqkatn,neutral,none
"يآفاتنة كل المدن يا أرض البياض, ياملهمة قلب البدر . لاقال آه ما أرق الرياض 💙💭",very_positive,explicit
لقد تحمَّل الرئيس سعد الحريري في العشرة اشهر الاولى من عمر الحكومة فوق ما يحمل البشر .فماذا عساه ينتظر ؟ لو في الجو غيوم لأمطرت .,positive,explicit
دخيلك يالله صوت رائع صوت ملائكي #بالقلب ما اجملك يا نوال ما اجملك كل ما اسمع غنية بقول مش معقول ينزل اجمل و بتأكد… https://t.co/xjCPQgkdIP,very_positive,explicit
واعدتني في صواديف الزمن .. حبنا يبقى على شر و خير . في ليالي الحب يوم يسهرن .. واعدتني نكشف الحب الكبير. ويوم ما يدخل ب… https://t.co/27azc4v3Za,very_positive,explicit
"#جعجع: استغرب كيف ان #الحريري لم يستقل قبل هذا التاريخ،فما حصل في الاشهر الاخيرة لا يمكن لأحد ان يحترم نفسه أن يبقى في الحكومة",negative,explicit
ممعقولة اخذ لحيتي بكاخد سمبادة العصر ترجع تطلع الصبح و شعر راسي يتساقط. وين العدالة بالموضوع؟. غزارة بالانتاج وسوء بالتوزيع,negative,explicit
@Xeneize1O بتسحرني الجماهير اللي من هالنوعية. تلاقيها مولعة بالمدرجات توليعة تخليك تطقع للي يصير على أرض الملعب,very_positive,explicit
اذا كنت #تتمنا_ان_تكون حاكم في اي دولة عربية يجب عليك:. 1-أن تكون خائن. 2-أن تقرب اهلك وذويك من الحكم. 3-ان تكون عميل للدول الأقليمية. #حقيقة,very_negative,explicit
مخلص سالفتنا يختصرها فائز الياسري يكول:. فلاح سيّر العصر عالشيخ وجايبله وياه جدريه روبه..صادف الشيخ عصبي شال الجدري… https://t.co/lAgI2Lp3ls,negative,explicit
قال في اوساط من الحكومة وتيار المستقبل ما كانو عارفين!. مان سعد الحريري نفسه لو عارف ما كان عمل فيديو #هلا_بالخميس 🤣. #استقالة_الحريري,negative,explicit
@MuY8d8JptrhAj0S @hureyaksa يا عم هو انت احول مين اللي متورط في الردود انا ولا انت .. . عموما لو هتورط في الصح فأنا… https://t.co/YY2e1zGCyA,very_negative,explicit
النقطة الأهم بحديث آدم ايرلي هي محاولة توريط #السعودية في حرب استنزاف مع #ايران و #حزب_الله وتركها لوحدها فيما بعد… https://t.co/nxRTPP3UOb,negative,explicit
"حنّا خسرنا وأنكسرنا ، لينّ. ما عاد ندري وش بقى منّا. ٓ. نسهر ونشتاق ونحنّ ، لمن ؟. لـ ناسّ ؟ والله ما درت عنا .",negative,explicit
سمو الأمير الحسن بن طلال خلال مشاركته اليوم في ورشة تدريب المدربين حول #المواطنة_الحاضنة_للتنوع: لم آت لأخاطبكم كشب… https://t.co/PoYTny6Rlb,neutral,none
رحمة الله عليك الشهيد البطل وصفي التل . لن يتكرر امثالك نحنو بحاجة الي امثالك انت. انسان نادر لن تلد النساء مثلك وطن… https://t.co/burn6IHYXT,positive,explicit
قال عبد الرحمن بن مهدي :. لولا أني أكره أن يُعصى الله لتمنيت ألا يبقى في هذا العصر أحدٌ إلا وقع فيّ واغتابني فأي شيء… https://t.co/ITujpbJnrU,positive,explicit
تعلمو يا #لبنان شو ناقصنا لنصير زي مصر .. الاعب اللبناني مفكر حالو ميسي كتير علينا اسيا يا حرام ... لك نحن وين و المنتخبات الباقية وين,negative,explicit
"مهما صار بينك وبين شخص لا تحاول أبداً تضره ، تذكر الأيام الحلوة اللي كانت بينكم وأمشي خلك العابر اللي مر ولا ضر .",neutral,none
في متل بقول ادفشني وشوف ما اجحشني وانت يا سعد جحش خررررررريها شخ تحتك ولكن اسمع لبنان مقاومة لا تعرف الهوان ولا تعر… https://t.co/xBuXFOR2vi,very_negative,explicit
"رد الوزير #مشنوق بعنف على #باسيل: “لست الآن ولن تكون في المستقبل في موقع يحدد لي وللفريق السياسي الذي أنتمي إليه، لا صلاحيتنا ولا دورنا”🤦‍♂️",negative,explicit
